15444.jpg,40.663612365722656,226.28199768066406,0.1797032586883397,6824.5,102.0,465.8305152654648,0.95
15404.jpg,45.36003875732422,164.74659729003906,0.27533217379577885,5672.5,79.0,374.7178164720535,0.85
15397.jpg,46.924072265625,190.56825256347656,0.24623236889888056,6739.5,90.0,416.8944425582886,1.0
15430.jpg,45.109859466552734,163.74339294433594,0.27549117344775975,5421.5,72.0,360.85995185375214,0.8
15414.jpg,43.474082946777344,216.33103942871094,0.20096091185797524,6694.5,92.0,429.1442232131958,1.0
15433.jpg,47.289608001708984,192.15945434570312,0.2460956613492092,6947.0,90.0,425.98989498615265,1.0
15403.jpg,41.17565155029297,202.17169189453125,0.20366675059421002,6155.5,96.0,432.541192650795,1.0
15453.jpg,47.121826171875,195.9522705078125,0.2404760406692827,6849.0,92.0,425.81327056884766,1.0
15407.jpg,41.25470733642578,166.4572296142578,0.24783968489700328,5140.0,81.0,365.6812390089035,0.8
15399.jpg,39.212406158447266,181.0991973876953,0.21652446131222627,5501.5,86.0,393.37972342967987,1.0
15406.jpg,40.70229721069336,173.05787658691406,0.23519471065653363,5218.0,78.0,374.1909056901932,0.7
15398.jpg,39.52919006347656,191.38723754882812,0.2065403658558559,5523.0,85.0,390.5096666812897,0.95
15451.jpg,44.334110260009766,201.497314453125,0.22002333073438238,6717.5,94.0,430.06601536273956,1.0
15409.jpg,41.640869140625,224.5814971923828,0.18541540447989027,6923.0,103.0,463.0681072473526,0.9
15410.jpg,46.8840446472168,156.21177673339844,0.3001313065354366,4968.5,78.0,355.09545361995697,0.7
15432.jpg,41.62190246582031,195.82919311523438,0.21254186775578543,5934.5,90.0,424.7766921520233,1.0
15400.jpg,40.98031997680664,212.89144897460938,0.19249396898836543,6556.5,97.0,439.86500465869904,1.0
15446.jpg,38.504940032958984,207.2387237548828,0.18579992838839202,5846.0,93.0,425.90663480758667,0.95
15428.jpg,44.360565185546875,201.2666778564453,0.22040690320922035,6654.0,95.0,438.7350620031357,1.0
15438.jpg,40.388465881347656,167.92074584960938,0.24052100100555626,5259.5,82.0,381.7472542524338,0.9
15429.jpg,43.91057586669922,191.40724182128906,0.2294091668051784,6441.5,91.0,419.1787132024765,1.0
15457.jpg,41.55486297607422,180.42306518554688,0.2303190167694981,5724.0,86.0,400.39191591739655,1.0
15402.jpg,49.06752014160156,203.20806884765625,0.24146442815903713,7340.5,96.0,444.2081503868103,0.95
15434.jpg,45.023616790771484,206.0814971923828,0.21847481411075292,7069.5,96.0,443.9137748479843,1.0
15441.jpg,38.08317565917969,216.07980346679688,0.17624588253122694,6372.0,102.0,465.73000931739807,1.0
15422.jpg,41.21451187133789,178.08717346191406,0.23142886188910217,5442.5,82.0,383.88939023017883,0.35
15435.jpg,45.57742691040039,202.12632751464844,0.22548980863018608,7010.0,96.0,445.36247885227203,1.0
15455.jpg,37.567535400390625,192.1715850830078,0.1954895432858269,5175.0,83.0,386.4507911205292,0.8
15431.jpg,39.16913604736328,183.71743774414062,0.21320314787926287,5508.0,87.0,400.877197265625,1.0
15427.jpg,42.49278259277344,186.36273193359375,0.22801115948394018,5947.5,88.0,408.9777023792267,0.95
15445.jpg,39.28213882446289,197.35618591308594,0.19904184225450336,5240.5,88.0,399.1442220211029,0.9
15449.jpg,48.85627365112305,173.64784240722656,0.28135260982136934,6411.0,83.0,395.3036028146744,1.0
15420.jpg,46.23647689819336,202.3844451904297,0.2284586488585526,6956.5,95.0,435.72286915779114,1.0
15447.jpg,48.61558151245117,169.8076934814453,0.286297873292551,5782.0,82.0,377.3380934000015,0.95
15426.jpg,39.897891998291016,186.2053985595703,0.21426818076666554,5344.5,88.0,408.51680612564087,1.0
